37.25,56.34,33.33,64.79,70.59,78.26,20.59,16,3.63,5,5.88,7.4,15.69,4.23,63.48,56.4,25.49,26.76,53.85,73.68,1.429,2,47.6,47.89,25,52.94,42.86,44.44,1.125,1.625,-1
45.45,43.59,59.9,48.72,57.69,73.68,27.78,15,4.50,4.56,4.55,2.56,4.55,7.69,70,82.29,34.9,23.8,40,55.56,1.333,2.400,40.91,53.85,50,47.62,45.45,22.22,1.800,1.286,-2
38.89,42.42,36.11,45.45,84.62,66.67,13.4,22.22,3.90,4.86,8.33,7.58,8.33,7.58,39.55,67.97,22.22,34.85,25,60.87,1,1.286,55.56,33.33,45,36.36,37.50,28.57,1.200,1.800,-1
53.33,19.35,44.44,38.71,90,33.33,24,10.53,4.56,4.38,4.44,0,4.44,9.68,65.94,67.98,15.56,9.68,57.14,33.33,1.250,1,51.11,58.6,47.83,22.22,60,10,1.833,1.778,1
70.13,38.46,64.94,40.38,90,71.43,33.33,16.13,4.22,4.4,15.58,9.62,3.90,9.62,62.81,72.40,27.27,25,85.71,61.54,1.5,1.250,41.56,51.92,71.88,40.74,54.17,8.33,1.600,1.545,1
67.65,30.23,58.82,37.21,95,68.75,28.57,7.41,4.56,5.75,8.82,2.33,5.88,2.33,47.22,83.97,26.47,18.60,100,37.50,1.556,1.667,41.18,37.21,71.43,37.50,36.36,21.5,1.667,1.286,2
57.78,33.78,50,40.54,82.22,76.67,33.33,4.55,4.89,4,4.44,4.5,3.33,14.86,65.72,69.97,28.89,13.51,73.8,60,1.737,1.667,48.89,55.41,61.36,34.15,30,21.74,2.83,1.688,1
50.70,40.70,47.89,44.19,76.47,71.5,27.3,16.67,4,4.76,5.63,4.65,5.63,5.81,68.44,64.66,19.72,26.74,50,65.22,1.143,1.800,56.34,38.37,55.55,36.36,41.18,26.67,1.143,1.333,1
56.25,42.86,50,40,75,71.43,37.50,23.81,4.84,4.53,6.25,0,3.13,5.71,67.29,74,27.8,37.14,61.53,76.92,1.250,2.400,52.8,37.14,60,30.77,30,11.11,1.800,1.5,-1
72.22,45.83,68.52,39.58,89.19,73.68,35.29,27.59,2.90,4.68,16.67,4.17,7.41,4.17,60.26,80.17,21.95,18.75,66.67,66.67,2,1.333,48.78,52.8,70,40,50,42.86,1.167,1.429,1
45.21,48,53.42,54,74.36,70.37,11.76,21.74,4.65,4.80,0,0,5.48,6,72.84,67.31,31.51,28,47.83,57.14,1.545,1.375,42.47,46,48.39,39.13,36.84,53.85,1.5,1,-2
40.43,52.63,37.23,50.88,68.57,72.41,23.73,32.12,4.16,3.76,5.32,0,6.38,8.77,72.14,61.67,31.91,21.5,70,75,1.571,1.778,39.36,61.40,24.32,48.57,29.63,40,1.471,1.167,-1
46.94,43.59,48.98,48.72,75,73.68,20,15,4.63,4.56,2.4,2.56,8.16,7.69,75.68,82.29,26.53,23.8,53.85,55.56,1.857,2.400,44.90,53.85,50,47.62,35.71,22.22,1.444,1.286,-2
46.39,42.86,50.52,55.71,69.39,69.23,22.92,9.68,4.90,5.11,5.15,7.14,4.12,2.86,68.31,67.29,29.90,20,65.52,57.14,1.421,2,42.27,50,39.2,57.14,37.4,9.52,1.533,1.579,-2
40,26.92,54.29,34.62,68.42,55.56,6.25,11.76,4.47,4.50,2.86,3.85,8.57,7.69,78.3,73.54,31.43,23.8,54.55,50,1.333,1.667,28.57,53.85,30,28.57,35.71,0,1.556,1.5,2
50,23.53,50,29.41,63.64,80,36.36,0,4.71,3.42,9.9,0,0,23.53,86.31,75.76,40.91,23.53,55.56,50,1.600,1.5,27.27,52.94,50,22.22,42.86,0,1,1,1
54.29,50,51.43,58.33,88.89,71.43,17.65,20,4.77,6.38,2.86,20.83,5.71,0,70.19,81.25,28.57,25,70,66.67,1.714,1.5,31.43,29.17,36.36,57.14,57.14,36.36,1.667,1.857,2
53.85,30.77,58.97,35.90,65.22,71.43,37.50,8,5.10,3.59,10.26,2.56,2.56,15.38,85.80,76.28,30.77,15.38,58.33,50,1.429,1.667,43.59,56.41,52.94,31.82,50,18.18,2.200,1.250,3
55.56,66.67,44.44,83.33,50,70,60,50,11,4,0,8.33,0,0,100,70.83,22.22,58.33,100,71.43,1,2.400,55.56,33.33,60,75,0,0,30,40,-2
40,70,60,60,66.67,91.67,0,37.50,5.29,3.60,5,20,10,5,87.50,100,30,25,33.33,100,2.500,2.800,45,25,33.33,60,60,60,2.500,1.250,-1
40,70,53.33,40,62.50,100,14.29,50,6,5.33,6.67,0,0,0,62.17,100,33.33,20,40,50,2,30,26.67,30,0,100,66.67,60,2,2.500,-2
31.25,42.11,50,47.37,62.50,77.78,0,10,4.33,7.22,3.13,5.26,9.38,0,83.75,61.81,25,21.5,25,50,2.500,1,40.63,42.11,30.77,37.50,36.36,42.86,1.833,1.250,-1
41.56,55.17,49.35,65.52,63.16,78.95,20.51,10,5.60,5.89,3.90,13.79,3.90,3.45,82.69,73.2,25.97,20.69,55,66.67,1.636,1,45.45,51.72,45.71,66.67,22.73,25,2,1.5,1
48.57,69.23,42.86,61.54,86.67,93.75,20,30,4.87,2,8.57,15.38,2.86,15.38,55,68.63,22.86,23.8,75,66.67,1.5,2.500,51.43,50,44.44,76.92,33.33,57.14,1.667,1.333,1
28.57,42.86,42.86,49.21,61.11,74.19,4.17,12.5,3.70,4.81,4.76,3.17,9.52,4.76,77.78,72.59,26.19,20.63,9.9,69.23,1,1.444,45.24,46.3,47.37,51.72,16.67,14.29,1.700,1.529,-1
39.13,47.83,26.9,73.91,50,52.94,35.29,33.33,3.78,2.67,4.35,17.39,17.39,4.35,96.88,72.71,47.83,17.39,45.45,75,1.400,1,34.78,34.78,50,50,0,36.36,1,1.400,-1
56.25,53.85,56.25,53.85,100,71.43,0,33.33,7.40,6.75,0,0,6.25,7.69,72.50,88.89,37.50,46.15,50,50,2,1.333,31.25,38.46,60,60,60,50,1,1,-1
44.83,34.4,50,46.81,68.97,52.27,20.69,18,4.50,4.87,8.62,2.13,1.72,6.38,79.95,65.46,29.31,28.72,52.94,51.85,1.556,1.643,48.28,48.94,46.43,34.78,30.77,9.52,1.125,1.333,-2
70.31,50.98,67.19,48.4,83.72,75.51,42.86,28.30,4,4.3,12.5,4.90,3.13,10.78,67.54,61.49,37.50,26.47,83.33,74.7,1.600,1.350,42.19,49.2,59.26,40,69.23,48,1.333,1.200,-1
62.50,72,56.25,56,88.89,100,28.57,36.36,6,4.29,25,28,0,0,75,66.25,37.50,32,66.67,75,1.5,1.5,31.25,52,80,76.92,40,50,2.333,1.5,-2
26.32,46.15,31.58,61.54,50,75,15.38,0,5.73,6,5.26,7.69,0,0,81.94,78.33,15.79,15.38,66.67,100,1,1,52.63,61.54,30,37.50,0,33.33,1.833,1.5,2
52.38,42.86,42.86,51.79,77.78,68.97,33.33,14.81,4.53,4.78,4.76,0,7.14,5.36,71.43,65.63,28.57,26.79,83.33,66.67,2,1,40.48,41.7,35.29,26.9,46.15,44.44,1.167,1.400,2
33.33,46.67,50,26.67,66.67,75,0,36.36,6.67,5.43,0,0,0,0,85,97.50,25,26.67,0,25,0,30,58.33,40,42.86,66.67,50,40,1,1,1
71.88,45,62.50,57.50,95,69.57,33.33,11.76,4.57,6,15.63,10,3.13,2.50,92.31,59.67,34.38,20,81.82,62.50,2.222,1.800,28.13,47.50,66.67,47.37,66.67,30.77,1.250,1.714,-1
38.24,67.86,58.82,67.86,60,81.58,7.14,38.89,4.46,4.22,14.71,12.5,2.94,3.57,65.65,67.62,14.71,35.71,40,80,1.5,1.5,61.76,41.7,47.62,56.52,12.5,69.23,1.571,1.333,-2
66.67,61.11,60.61,47.22,85,76.47,38.46,47.37,4.38,4.88,18.18,0,9.9,0,65.33,82.14,30.30,36.11,60,92.31,1,1.583,51.52,33.33,70.59,50,66.67,36.36,2,1.167,1
68.9,19.35,61.70,38.71,89.66,33.33,33.33,10.53,4.42,4.38,14.89,0,6.38,9.68,65.97,67.98,29.79,9.68,71.43,33.33,1.300,1,51.6,58.6,70.83,22.22,55.56,10,2,1.778,2
54.17,46.55,45.83,53.45,77.27,74.19,34.62,14.81,5.31,4.78,8.33,13.79,2.8,8.62,68.67,69.44,27.8,29.31,61.54,76.47,1.250,1.692,52.8,43.10,60,40,30,25,1.800,1.167,1
50,64.71,37.50,58.82,66.67,80,40,42.86,3.33,3.25,6.25,11.76,18.75,5.88,45,100,12.5,5.88,50,100,1,2,43.75,47.6,57.14,62.50,42.86,62.50,1.5,3.333,1
25,40,25,35,50,85.71,16.67,15.38,6,3.70,0,5,0,5,93.33,100,50,25,25,40,1,1,12.5,50,100,50,0,20,2,1.250,-3
18.18,40,18.18,66.67,50,60,11.11,0,5.38,2.75,0,0,0,13.33,67.71,61,27.27,0,33.33,0,1,0,45.45,80,20,41.67,0,33.33,1.333,1,1
26.67,53.57,46.67,53.57,57.14,80,0,23.8,3.71,4,6.67,0,13.33,7.14,61.11,66.15,53.33,32.14,37.50,44.44,1.333,1.250,26.67,42.86,25,58.33,0,57.14,1,1,-1
64.52,65.22,67.74,52.17,76.19,91.67,40,36.36,4.80,4.29,16.13,17.39,0,4.35,72.6,77.98,29.3,26.9,66.67,83.33,1.333,1.200,41.94,69.57,46.15,56.25,88.89,100,1,0,1
54.17,64.71,37.50,64.71,88.89,81.82,33.33,33.33,4.11,3.67,0,0,4.17,5.88,76.85,86.36,33.33,35.29,75,66.67,1.5,2.25,45.83,47.6,54.55,62.50,20,66.67,1.250,1,2
41.82,50.62,45.45,56.79,64,80.43,23.33,11.43,4.20,4.48,5.45,3.70,12.73,9.88,84.82,75.50,27.27,30.86,53.33,68,1.250,1.824,50.91,37.4,42.86,56.67,25,26.92,1,1.579,-1
47.6,46.15,50,46.15,76.47,77.78,17.65,19.5,5.19,5.41,2.94,2.56,4.41,5.13,79.2,80.86,33.82,30.77,47.83,75,1.545,1.444,36.76,51.28,52,45,40,0,1.750,1.857,1
16.67,85.71,25,57.14,66.67,100,0,66.67,4,4,0,14.29,8.33,0,68.75,75,8.33,42.86,0,100,0,2,58.33,42.86,14.29,100,25,0,1,30,1
33.33,14.29,33.33,42.86,50,33.33,25,0,4.44,3.50,5.56,0,16.67,14.29,97.73,53.33,33.33,14.29,41.67,100,1.400,30,47.22,42.86,41.18,0,0,0,1,2,1
41.18,0,52.94,25,77.78,0,0,0,1.88,4,0,0,35.29,12.5,65.42,66.67,17.65,12.5,66.67,0,1.5,0,52.94,50,33.33,0,40,0,1.333,1.667,2
48,100,52,100,69.23,100,25,0,4.78,0,0,0,4,0,84.21,75,44,16.67,36.36,100,2.25,1,28,66.67,57.14,100,57.14,100,2.333,0,-1
42.86,56.25,47.62,56.25,55,66.67,31.82,42.86,3.67,4.67,2.38,0,9.52,0,62.93,84.83,23.81,25,60,75,1.333,1.333,38.10,31.25,43.75,60,31.25,42.86,1.545,1,-1
37.50,52.27,43.75,52.27,71.43,78.26,11.11,23.81,4.75,3.53,12.5,0,0,11.36,83.33,61.1,12.5,31.82,50,64.29,2,1.222,62.50,43.18,40,42.11,25,54.55,1.667,1,-1
37.84,53.85,54.5,38.46,60,100,11.76,25,6,4.17,2.70,0,0,7.69,70.90,61.67,27.3,23.8,50,66.67,1.400,1.5,43.24,61.54,25,62.50,45.45,0,1.833,1,-2
45.71,73.33,42.86,46.67,73.33,71.43,25,75,4.50,4,2.86,0,5.71,0,66.59,90,40,33.33,57.14,100,1.750,2,40,46.67,50,71.43,14.29,33.33,1,1,-1
35.38,23.21,46.15,37.50,70,38.10,5.71,14.29,5.13,4.21,6.15,3.57,7.69,14.29,58.19,63.48,18.46,10.71,41.67,50,1.600,1.333,52.31,53.57,47.6,30,10.53,5,1.471,1.895,-1
45.98,35,52.87,41.67,78.26,64,9.76,14.29,4.54,4.24,4.60,10,8.5,8.33,71.1,69.5,19.54,23.33,70.59,57.14,1.5,1.250,48.28,51.67,50,38.71,25,6.67,1.5,2.500,1
40,43.24,41.82,50,69.57,70.27,18.75,16.22,4.13,4.73,1.82,12.16,9.9,6.76,67.95,68.17,40,25.68,72.73,68.42,2.188,1.692,34.55,43.24,21.5,40.63,14.29,26.9,1.636,1.125,2
44.26,21.21,40.98,34.85,72,47.83,25,6.98,4.52,3.79,3.28,6.6,4.92,9.9,82.18,72.28,21.31,24.24,53.85,43.75,1.286,1.143,50.82,40.91,38.71,14.81,47.6,13.4,1.375,1.263,-1
51.72,44.44,44.83,62.96,76.92,58.82,31.25,20,6.82,5.88,10.34,3.70,0,0,84.85,75,37.93,29.63,72.73,50,1.5,1,27.59,40.74,50,36.36,30,50,1.143,1.750,1
43.1,43.84,41.94,49.32,69.23,75,24.7,13.51,4.33,5.55,3.23,6.85,10.75,2.74,82.44,65.46,31.18,19.18,58.622,71.43,1.412,1.3,41.94,47.95,43.59,42.86,24,29.17,1.353,1.5,1
34.85,45.7,40.91,52.11,74.7,75.68,7.69,11.76,3.76,4.8,9.9,12.68,9.9,7.4,73.53,64.92,27.27,28.17,22.22,55,1.250,1.455,48.48,47.89,50,52.94,18.75,17.65,1.692,1.182,-1
48.24,40.38,49.41,55.77,76.19,55.17,20.93,21.74,4.84,4.53,2.35,3.85,4.71,5.77,77.13,71.5,32.94,32.69,57.14,35.29,1.625,1.333,38.82,40.38,45.45,42.86,41.67,42.86,1.643,1.857,-2
42.27,49,48.45,50,53.83,74,22,24,4.4,4.83,7.22,4,3.9,6,77.15,75.68,26.8,24,53.85,79.17,1.571,1.526,43.30,42,42.86,45.24,31.3,32.35,1.235,1.591,-1
43.1,50.72,50.54,44.93,72.34,80.65,13.4,26.32,4.81,4.77,0,1.45,5.38,1.45,72.18,76.12,32.26,33.33,43.33,82.61,1.538,1.737,41.94,36.23,46.15,40,37.5,28.57,1.538,1.571,2
44.7,56.25,45.76,51.56,77.78,87.88,15.63,22.58,4.46,3.95,1.69,7.81,10.17,9.38,78.57,63.86,28.81,21.88,52.94,85.71,1.667,1.333,44.7,53.13,46.15,58.82,31.25,25,1.364,1.5,2
45.35,53.73,51.16,56.72,70.45,76.32,19.5,24.14,4.53,3.90,4.65,4.48,4.64,7.46,62.6,67.22,20.93,25.37,83.33,64.71,1.267,1.455,52.33,37.31,40,64,26.9,36,1.533,1.385,1
50.79,51.43,49.21,55.71,77.42,74.36,25,22.58,3.95,5.8,4.76,1.43,6.35,4.29,54.91,68.18,26.98,27.14,76.47,57.89,1.538,1.455,49.21,44.29,38.71,45.16,46.67,55,1.286,1.143,-1
38.78,55.88,38.78,52.94,78.95,77.78,13.33,31.25,3.36,4.5,6.12,0,22.45,8.82,57.98,62.26,24.49,23.53,66.67,68.75,1.375,1.818,48.98,57.35,37.5,51.28,15.38,53.85,1.364,1.167,-1
37.5,50.94,50,52.83,64.29,75,10.71,24,4.48,6.5,5.36,7.55,3.57,1.89,70.3,68.14,26.79,39.62,46.67,52.38,1.286,1.727,44.64,37.74,48,60,12.5,33.33,1.5,2.375,-2
43.8,49.44,41.54,60.67,85.19,75.93,13.16,8.57,3.81,5.3,7.69,10.11,6.15,4.49,71.32,66.61,26.15,20.22,58.82,66.67,1.9,2.25,50.77,50.56,45.45,57.78,20,23.8,1.5,1.65,-1
68.18,39.13,63.64,43.48,85.71,65,37.5,19.23,3.87,4.45,15.15,1.9,7.58,4.35,61.79,72.45,30.30,35.87,80,54.55,1.438,1.389,51.52,36.96,67.65,41.18,50,16,1.833,1.278,1
51.92,38.89,44.23,42.59,82.61,73.91,27.59,12.9,2.32,4.93,0,0,21.15,9.26,61.76,84.5,23.8,29.63,83.33,62.5,1.4,1.4,48.8,40.74,44,27.27,40,31.25,1.125,1.545,2
48.68,49.3,44.74,54.93,76.47,66.67,26.19,28.13,3.82,4.33,5.26,8.45,9.21,2.82,69.84,71.52,28.95,32.39,72.73,65.22,1.813,1.2,44.74,42.25,41.18,53.33,35,22.22,1.455,1.462,1
56.86,59.7,45.1,56.72,91.3,86.84,28.57,24.14,4.47,4.9,7.84,5.97,3.92,2.99,71.31,64.89,21.57,26.87,72.73,72.22,1.875,1.692,49.2,47.76,48,62.5,60,41.18,1.833,1.9,-1
59.2,53.7,49.18,55.56,93.33,83.33,25.81,16.67,4.36,5.58,13.11,9.26,4.92,0,67.53,68.38,22.95,29.63,78.57,56.25,2,1.222,39.34,40.74,58.33,59.9,47.83,43.75,1.667,1.625,-1
49.18,42.86,49.18,48.21,76.67,70.37,22.58,17.24,5.41,5.74,3.28,3.57,3.28,3.57,75,80.48,19.67,28.57,75,68.75,1.667,1.364,37.7,50,47.83,46.43,38.46,0,1.929,1.833,-2
51.79,58.62,51.79,58.62,72.41,82.35,29.63,25,4.44,4.41,3.57,8.62,3.57,8.62,77.25,60.36,25,22.41,64.29,76.92,2.111,1.6,44.64,53.45,52,64.52,41.18,28.57,1.889,1.7,1
52.63,32.95,48.68,48.86,83.78,62.79,23.8,4.44,4.54,4.69,9.21,5.68,5.26,7.95,66.75,60.92,27.63,20.45,66.67,38.89,1.714,1.714,40.79,50,54.84,45.45,37.50,7.69,1.333,1.455,-1
33.33,39.18,39.39,40.21,53.85,79.49,20,12.7,3.91,5.13,4.55,5.15,12.12,7.22,62.92,68.88,24.24,25.77,56.25,52,1.667,1.462,50,48.45,21.21,36.17,35.29,32,1.273,2.63,-1
43.08,46.03,55.38,46.3,61.11,75.86,20.69,20.59,4.25,4.13,4.62,3.17,7.69,7.94,67.88,67.5,36.92,39.68,45.83,72,1.364,2.111,38.46,38.10,40,37.50,43.75,14.29,1.75,1.636,-2
37.25,46.43,39.22,42.86,80,77.78,9.68,22.92,4.5,4.46,5.88,5.95,7.84,5.95,49.87,78.62,27.45,26.19,28.57,68.18,1,1.533,49.2,44.5,48,40.54,25,36,1.111,1.267,3
41.35,49.43,54.81,47.13,63.16,75.61,14.89,26.9,4.82,4.81,7.69,3.45,1.92,1.15,63.81,76.67,28.85,33.33,60,79.31,1.444,1.783,44.23,37.93,36.96,36.36,28.57,32,1.684,1.6,-1
40.2,53.1,43.14,53.1,63.64,72.73,22.41,30.77,4.5,4.96,6.86,10.84,10.78,6.2,68.22,67.41,30.39,27.71,54.84,60.87,2.59,2,39.22,50.6,37.5,59.52,29.3,27.78,1.857,1.462,1
50,62.67,53.13,58.67,79.41,84.9,16.67,32.26,4.88,4.14,4.69,18.67,3.13,4,86.11,70.10,35.94,30.67,52.17,69.57,1.5,1.438,39.6,49.33,64,75.68,25,20,1.727,1.5,1
46.67,52.87,55.24,57.47,68.97,74,19.15,24.32,3.86,4,9.52,5.75,9.52,5.75,66.12,66.98,34.29,27.59,63.89,62.5,1.87,1.533,44.76,37.93,42.55,63.64,27.27,33.33,1.267,1.353,-1
44.83,56.52,58.62,43.48,76.47,70,0,46.15,5.25,5.229,3.45,3.35,3.45,0,79.76,83.93,24.14,34.78,28.57,87.5,2.5,1.857,51.72,30.43,53.33,57.14,42.86,25,1.75,1.667,-2
54.55,27.63,56.82,32.89,76,64,26.32,9.8,3.26,4.37,10.23,3.95,6.82,2.63,66.9,74.8,25,26.32,72.73,40,1.375,2,51.14,36.84,51.11,28.57,42.86,117.86,1.5,1.7,2
62.65,20,63.86,32.86,84.91,43.48,23.33,8.51,4.62,4.9,8.43,4.29,8.43,10,75.48,58.13,31.33,17.14,84.62,25,1.455,2,48.19,45.71,60,15.63,35.29,23.8,1.625,1.444,1
56.76,31.58,55.41,42.11,87.80,66.67,18.18,6.6,4.38,5.53,4.5,3.51,6.76,1.75,72.67,85.86,33.78,22.81,76,46.15,1.474,1.333,35.14,35.9,53.85,40,39.13,16.67,1.5,1.421,2
43.10,32.93,45.69,42.68,71.7,71.43,19.5,4.26,4.66,3.98,6.3,3.66,6.9,14.63,64.71,69.77,29.31,13.41,58.82,63.64,1.5,1.714,43.97,53.66,39.22,34.9,32.26,18.52,1.789,1.65,3
49.23,66.67,44.62,61.54,82.76,87.5,22.22,33.33,4,4.5,6.15,12.82,9.23,7.69,61.1,60.6,16.92,30.77,72.73,83.33,1.875,1.5,46.15,47.44,40,64.86,50,47.6,1.75,1.778,1
54.32,53.85,48.15,58.24,87.18,84.91,23.81,10.53,4,4.84,13.58,3.3,7.41,6.59,61.17,60.42,22.22,34.7,72.22,58.6,1.923,1.278,34.57,45.5,53.57,56.1,45.71,42.11,1.611,1.182,-1
64.62,54.84,52.31,45.16,97.6,85.71,29.3,29.41,3.9,2.68,6.15,0,9.23,17.74,66.1,65.93,32.31,24.19,100,80,1.619,1.417,36.92,51.61,58.33,50,35,40,1.455,1.125,-1
49.35,70.15,50.65,65.67,74.36,88.64,23.68,34.78,3.77,3,5.19,14.93,10.39,5.97,65.7,60.28,20.78,26.87,68.75,72.22,1.99,1.462,44.16,47.76,47.6,75,40.74,58.82,1.6,1.143,1
50,47.37,52.94,57.89,72.22,54.55,25,37.5,4.7,6,5.88,0,2.94,5.26,87.4,80.13,23.53,31.58,100,83.33,1.5,1.6,35.29,31.58,33.33,50,35.71,14.29,2.571,1.667,-1
53.25,61.73,55.84,56.79,76.74,89.13,23.53,25.71,5.62,4.79,2.6,9.88,3.9,2.47,66.27,66.95,25.97,33.33,60,70.37,1.417,1.684,45.45,45.68,48.57,64.86,54.55,41.18,1.143,1.9,-1
56.98,54.5,60.47,55.41,78.85,82.93,23.53,18.18,5,4.84,5.81,10.81,3.49,4.5,58.33,69.18,25.58,37.84,77.27,53.57,1.941,1.333,50,35.14,55.81,61.54,38.1,45,1.8,1.6,1
51.56,44.64,51.56,50,78.79,67.86,22.58,21.43,5.67,3.91,6.25,10.71,3.13,7.14,68.17,71.81,39.6,21.43,56,75,1.643,1.889,34.38,50,63.64,42.86,29.41,25,2.83,1.333,2
46.91,56.96,46.91,56.96,73.68,84.44,23.26,20.59,5,4.36,7.41,13.92,6.17,8.86,68.12,64.15,33.33,29.11,66.67,69.57,1.222,1.438,33.33,50.63,37.4,62.5,37.4,25,1.76,1.583,-1
47.27,34.15,36.36,51.22,80,47.62,28.57,20,4.75,4.5,1.82,0,5.45,7.32,84.52,86,30.91,31.71,52.94,69.23,2,1.778,40,31.71,50,30.77,37.5,6.67,1.3,1.714,1
28.81,43.6,50.85,48.61,46.67,71.43,10.34,16.22,4.4,4.97,5.8,5.56,3.39,4.17,62.5,76.96,20.34,34.72,50,56,1.5,1.143,47.46,33.33,32.14,41.67,10.53,30.43,1.667,1.867,1
36.36,42.67,40.91,58.67,70.37,68.18,12.82,6.45,3.52,4.61,6.6,16,21.21,6.67,61.14,68.91,22.73,20,60,46.67,1.333,1.857,42.42,54.67,35.71,56.1,21.74,10.53,1.333,1.765,-1
54.9,36.36,47.6,54.55,87.5,52.78,25.93,16.67,4.7,5.63,7.84,3.3,1.96,1.52,77.7,71.59,33.33,25.76,76.47,52.94,1.231,1.444,37.25,40.91,57.89,25.93,26.67,36.36,1.636,1.583,-2
42.22,43.53,45.56,51.76,78.5,63.64,12.24,21.95,3.66,4.34,7.78,7.6,7.78,5.88,67.57,66.91,25.56,30.59,60.87,57.69,1.786,1.2,43.33,40,48.72,47.6,17.86,24,1.652,1.722,1
49.5,56.96,50.5,56.96,72.55,84.44,26,20.59,3.44,4.36,4.95,13.92,10.89,8.86,62.95,64.15,27.72,29.11,60.71,69.57,1.765,1.438,41.58,50.63,47.62,62.5,41.94,25,1.563,1.583,-1
75.00,60.61,75.00,57.58,83.33,89.47,50.00,21.43,6.00,3.73,0.00,6.06,0.00,3.03,87.50,64.20,37.50,45.45,100.00,60.00,2.000,1.444,12.50,33.33,0.00,72.73,75.00,42.86,1.000,1.500,0
31.25,56.25,37.50,56.25,50.00,88.89,20.00,14.29,4.25,3.40,6.25,0.00,0.00,12.50,81.82,70.83,25.00,25.00,50.00,75.00,3.000,1.667,43.75,62.50,0.00,50.00,60.00,50.00,1.000,2.000,0
37.14,44.44,65.71,44.44,56.52,62.50,0.00,30.00,4.83,3.71,11.43,0.00,2.86,5.56,61.46,40.97,25.71,16.67,55.56,100.00,2.000,2.000,40.00,55.56,35.71,20.00,25.00,60.00,1.875,1.500,0
55.56,60.87,44.44,69.57,87.50,68.75,30.00,42.86,4.00,3.17,5.56,13.04,2.78,4.35,70.97,77.26,19.44,26.09,57.14,83.33,1.250,1.300,50.00,43.48,61.11,60.00,45.45,42.86,1.000,1.500,0
39.02,26.67,56.10,40.00,58.70,66.67,13.89,0.00,5.00,4.88,7.32,3.33,1.22,10.00,64.43,68.33,29.27,23.33,50.00,28.57,1.500,1.500,40.24,53.33,39.39,37.50,28.00,0.00,1.647,1.571,0
61.11,43.18,50.00,29.55,88.89,84.62,33.33,25.81,7.33,4.86,11.11,2.27,0.00,4.55,82.14,81.32,38.89,31.82,85.71,42.86,1.667,2.500,22.22,40.91,50.00,50.00,42.86,33.33,1.250,1.375,0
44.00,40.28,46.00,41.67,86.96,80.00,7.41,11.90,4.74,05.06,2.00,4.17,6.00,6.94,54.96,70.14,28.00,27.78,57.14,55.00,1.125,1.545,48.00,48.61,41.67,40.00,33.33,23.53,1.250,2.083,0
63.33,61.67,63.33,60.00,84.21,75.00,27.27,41.67,4.56,5.71,6.67,11.67,8.33,3.33,77.85,71.05,31.67,28.33,89.47,70.59,1.529,2.000,50.00,53.33,60.00,68.75,27.27,27.27,1.500,1.625,-2
42.50,33.96,53.75,50.94,62.79,59.26,18.92,7.69,4.54,4.52,6.25,13.21,6.25,5.66,72.67,69.41,22.50,16.98,55.56,33.33,1.100,1.667,50.00,56.60,52.50,46.67,13.64,7.14,1.421,1.769,2
51.92,64.62,44.23,52.31,82.61,97.06,27.59,29.03,2.32,3.90,0.00,6.15,21.15,9.23,61.76,66.01,23.08,32.31,83.33,100.00,1.400,1.619,48.08,36.92,44.00,58.33,40.00,35.00,1.125,1.455,2
47.37,50.00,57.89,52.94,54.55,72.22,37.50,25.00,6.00,4.70,0.00,5.88,5.26,2.94,80.13,87.04,31.58,23.53,83.33,100.00,1.600,1.500,31.58,35.29,50.00,33.33,14.29,35.71,1.667,2.571,2
64.62,44.64,52.31,50.00,97.06,67.86,29.03,21.43,3.90,3.91,6.15,10.71,9.23,7.14,66.01,71.81,32.31,21.43,100.00,75.00,1.619,1.889,36.92,50.00,58.33,42.86,35.00,25.00,1.455,1.333,-2
54.32,54.05,48.15,55.41,87.18,82.93,23.81,18.18,4.00,4.84,13.58,10.81,7.41,4.05,61.17,69.18,22.22,37.84,72.22,53.57,1.923,1.333,34.57,35.14,53.57,61.54,45.71,45.00,1.611,1.600,-2
49.23,61.73,44.62,56.79,82.76,89.13,22.22,25.71,4.00,4.79,6.15,9.88,9.23,2.47,61.10,66.95,16.92,33.33,72.73,70.37,1.875,1.684,46.15,45.68,40.00,64.86,50.00,41.18,1.750,1.900,-1
53.33,59.18,47.78,48.98,79.07,83.33,29.79,36.00,3.90,4.83,7.78,5.10,7.78,3.06,67.96,68.13,32.22,30.61,72.41,76.67,1.952,1.696,42.22,47.96,47.37,61.70,39.13,28.57,1.455,2.077,1
55.95,47.89,51.19,46.48,76.74,78.79,34.15,21.05,4.72,5.43,8.33,2.82,3.57,2.82,60.15,76.04,29.76,21.13,60.00,73.33,1.333,1.545,45.24,36.62,65.79,50.00,33.33,33.33,1.818,1.944,2
41.18,70.59,47.06,63.53,66.67,90.74,18.52,35.48,4.10,04.05,6.86,14.12,9.80,4.71,66.82,63.87,22.55,28.24,60.87,87.50,1.286,2.143,50.00,42.35,45.10,69.44,17.86,56.00,1.522,1.600,-1
53.25,64.29,49.35,57.14,78.95,87.50,28.21,33.33,3.92,4.09,5.19,6.12,5.19,3.06,68.33,71.29,20.78,24.49,56.25,75.00,1.222,1.722,55.84,46.94,58.14,58.70,38.89,64.29,1.125,1.143,-1
