8197,10194,3
10260,8466,0
9850,8650,4
8472,8678,1
9817,10261,2
8659,10252,0
8654,8456,2
9747,7794,1
9830,9827,2
8639,10242,1
10249,7819,1
9831,8689,2
9847,8121,5
9788,9789,1
8722,10269,1
9904,8262,1
8177,8406,0
8226,8178,1
8234,9905,1
9891,8524,0
8534,8564,2
9791,8526,2
8593,8277,1
10218,9803,0
10228,8525,3
9772,158085,3
8348,7842,1
6367,10214,3
6403,9768,1
8066,8426,0
9927,8649,1
9925,8467,3
9938,8597,5
8370,9910,3
9864,8634,1
7878,8305,3
8558,10205,2
8571,8573,2
9851,6391,1
9790,9823,1
8674,8464,0
10238,10215,2
8485,8284,1
9869,8560,5
7943,9804,1
9925,8429,8
10003,9817,1
8613,10238,4
8372,7878,5
9991,8635,2
8573,8475,3
9994,9985,0
8650,10260,0
10194,9825,0
9853,9748,1
8689,9829,0
7819,8592,1
8533,8534,1
8564,8535,2
8686,9876,1
8600,9885,0
9857,8543,2
10233,8540,4
208931,9882,2
10217,8593,0
10235,8640,0
8674,9908,1
8464,8525,1
7841,9807,1
10214,10264,2
158085,8348,1
7844,9773,1
8649,8485,2
8306,9906,0
8634,8315,6
8305,8558,3
8633,9869,5
10267,8370,2
8342,274581,3
9986,9997,0
1773,8571,1
10001,8203,3
10252,8197,1
8678,9850,3
8455,8668,3
8456,9826,4
10261,8654,2
8466,8659,3
8586,8472,4
9747,9830,2
10242,9851,2
9827,8639,1
6391,9837,2
7794,10249,1
9941,9847,0
9804,9891,4
8524,8636,1
9875,7943,3
7788,8277,0
6413,10228,5
9803,10229,0
8526,10218,2
7842,9772,1
10215,6403,1
10212,6367,0
9860,9927,6
8597,8066,2
8426,8284,2
8467,8429,0
9910,8581,4
8302,9864,2
10205,8603,0
8560,9783,1
9987,10000,2
9831,8121,2
8611,9791,4
9768,188163,2
9938,9925,1
10003,8472,2
8650,9825,3
8455,8659,2
8456,8668,0
8466,9817,2
10194,9850,3
8586,8197,0
10252,9826,1
8678,8654,1
10261,10260,3
6403,10238,2
10214,9772,1
9830,9853,2
8639,9831,1
8592,9747,0
8524,10233,0
9857,8533,0
9891,9875,1
9876,8540,0
8636,7943,0
9882,9885,1
9804,8534,0
10215,188163,2
8613,9773,0
10212,8348,5
7841,6367,1
7842,9807,2
9768,10264,3
8560,10267,2
10205,9869,2
8372,8558,2
8306,9864,1
9910,9906,0
8121,7819,2
9829,6391,2
10249,9827,0
9748,10242,4
9837,9941,1
9851,8689,2
208931,8600,2
8535,8543,1
8686,8564,1
7844,158085,2
8633,9783,5
8305,8603,1
8634,7878,4
8302,8315,2
8581,8370,2
9847,7794,2
8533,8686,3
8534,8636,0
9885,9876,3
8543,208931,0
8564,9857,0
9875,9804,2
8540,8535,1
7943,9891,2
8600,8524,2
158085,7842,1
9807,10214,2
9772,10212,6
9773,7841,1
10238,9768,0
10264,10215,3
6367,8613,1
188163,6403,0
8348,7844,3
10233,9882,2
9869,8305,1
9826,8455,0
8668,8586,1
7841,188163,2
8370,8560,2
10267,8633,2
9783,10205,1
8603,8372,0
7878,8302,2
8315,8306,2
9825,10261,1
8197,8678,0
10260,10003,2
9850,8466,1
8472,10252,3
9817,8456,1
8659,10194,2
8654,8650,2
10215,6367,3
8613,8348,0
10214,158085,2
6403,9807,2
7844,9772,0
10238,10264,1
10212,7842,1
9768,9773,2
9925,8426,1
8284,9938,2
8066,8649,2
8597,9860,2
9927,8429,3
8558,8634,0
9864,9910,2
9906,8581,1
10205,10267,1
8472,8650,0
8485,8426,0
8429,8066,3
9860,9938,3
9927,8467,2
8633,8560,3
8305,9783,0
8372,9869,2
8634,8603,4
8302,8558,2
8306,7878,4
9910,8315,0
8581,9864,0
8370,9906,0
8197,8456,0
8649,8597,3
9825,8678,2
9826,10003,0
8668,10194,3
10260,8455,0
9850,10252,2
9817,8586,1
8659,10261,1
8654,8466,2
8635,10001,2
9985,274581,3
10000,8573,1
9860,9925,2
8203,9991,2
8571,8342,1
9986,9987,1
8475,9994,2
9997,1773,2
10252,8654,1
8678,9826,0
8455,9817,2
8650,8197,1
8456,8472,4
10261,8668,0
8466,9825,4
10194,10260,2
10003,8659,1
8586,9850,3
8485,8066,2
8429,8597,0
8649,8284,5
9994,8635,1
274581,9986,0
9825,8456,2
8033,8025,0
9807,8613,1
10264,6403,1
8342,8635,1
9991,8571,3
8573,9985,4
10003,8654,0
9817,8650,3
9827,8592,1
6391,9748,2
9853,8121,1
9788,8262,3
8177,9905,2
8524,9875,1
208931,9885,2
8535,8533,2
9891,8564,2
9876,7943,1
8636,8543,1
8686,10233,2
9882,8540,2
9804,8600,0
8525,9803,3
10218,7788,1
10228,10217,0
8464,10235,3
8593,8526,2
8245,8673,1
8028,2182,2
9772,7841,3
8348,10214,2
9773,10215,3
188163,10238,1
6367,9768,1
8633,8370,10
8560,10205,0
7878,9910,0
8315,8581,2
9864,9906,1
9987,9997,3
274581,8475,0
1773,8203,3
10001,9986,2
8455,8472,3
8668,8197,2
10260,9850,1
10261,10252,1
8466,8586,0
10194,9826,1
8659,8678,1
7794,9837,2
7819,9847,0
9747,9851,0
8689,9830,0
9941,8639,1
10242,9829,0
9790,8406,0
10269,8721,3
9810,8697,2
8722,9789,2
9904,9823,0
8234,8178,0
9857,8534,2
9791,8674,2
8640,6413,3
10229,9908,2
8019,8030,3
177361,1601,0
1957,2186,2
158085,10212,4
